300000, -5.953907e+001,
17174625, -2.830697e+001,
34049250, -2.126211e+001,
50923875, -1.847989e+001,
67798500, -1.769656e+001,
84673125, -1.830812e+001,
101547750, -2.015516e+001,
118422375, -2.139519e+001,
135297000, -1.730293e+001,
152171625, -1.208947e+001,
169046250, -7.879278e+000,
185920875, -4.471949e+000,
202795500, -1.640113e+000,
219670125, 7.866256e-001,
236544750, 2.905741e+000,
253419375, 4.783835e+000,
270294000, 6.444558e+000,
287168625, 7.942605e+000,
304043250, 9.274405e+000,
320917875, 1.049374e+001,
337792500, 1.160925e+001,
354667125, 1.261173e+001,
371541750, 1.351311e+001,
388416375, 1.433435e+001,
405291000, 1.508159e+001,
422165625, 1.577579e+001,
439040250, 1.643470e+001,
455914875, 1.704803e+001,
472789500, 1.763643e+001,
489664125, 1.819346e+001,
506538750, 1.870946e+001,
523413375, 1.918306e+001,
540288000, 1.959867e+001,
557162625, 1.997185e+001,
574037250, 2.031641e+001,
590911875, 2.063570e+001,
607786500, 2.094300e+001,
624661125, 2.123936e+001,
641535750, 2.152232e+001,
658410375, 2.179572e+001,
675285000, 2.205807e+001,
692159625, 2.230379e+001,
709034250, 2.252204e+001,
725908875, 2.273004e+001,
742783500, 2.291382e+001,
759658125, 2.309167e+001,
776532750, 2.326122e+001,
793407375, 2.342260e+001,
810282000, 2.359245e+001,
827156625, 2.374751e+001,
844031250, 2.390387e+001,
860905875, 2.405911e+001,
877780500, 2.420108e+001,
894655125, 2.433863e+001,
911529750, 2.445757e+001,
928404375, 2.456605e+001,
945279000, 2.466558e+001,
962153625, 2.475463e+001,
979028250, 2.483343e+001,
995902875, 2.490865e+001,
1012777500, 2.498087e+001,
1029652125, 2.505451e+001,
1046526750, 2.513379e+001,
1063401375, 2.521737e+001,
1080276000, 2.529922e+001,
1097150625, 2.538023e+001,
1114025250, 2.545635e+001,
1130899875, 2.552289e+001,
1147774500, 2.557752e+001,
1164649125, 2.562820e+001,
1181523750, 2.566525e+001,
1198398375, 2.570435e+001,
1215273000, 2.574092e+001,
1232147625, 2.577700e+001,
1249022250, 2.582159e+001,
1265896875, 2.586349e+001,
1282771500, 2.590514e+001,
1299646125, 2.593805e+001,
1316520750, 2.597322e+001,
1333395375, 2.600491e+001,
1350270000, 2.603639e+001,
1367144625, 2.606862e+001,
1384019250, 2.609875e+001,
1400893875, 2.612753e+001,
1417768500, 2.615708e+001,
1434643125, 2.618174e+001,
1451517750, 2.620887e+001,
1468392375, 2.623031e+001,
1485267000, 2.624883e+001,
1502141625, 2.626264e+001,
1519016250, 2.627547e+001,
1535890875, 2.628351e+001,
1552765500, 2.629918e+001,
1569640125, 2.629543e+001,
1586514750, 2.629925e+001,
1603389375, 2.629922e+001,
1620264000, 2.629590e+001,
1637138625, 2.629240e+001,
1654013250, 2.629242e+001,
1670887875, 2.628926e+001,
1687762500, 2.628877e+001,
1704637125, 2.629417e+001,
1721511750, 2.629322e+001,
1738386375, 2.629600e+001,
1755261000, 2.629253e+001,
1772135625, 2.629170e+001,
1789010250, 2.628578e+001,
1805884875, 2.628473e+001,
1822759500, 2.627894e+001,
1839634125, 2.628079e+001,
1856508750, 2.627742e+001,
1873383375, 2.628034e+001,
1890258000, 2.627549e+001,
1907132625, 2.627653e+001,
1924007250, 2.627333e+001,
1940881875, 2.627536e+001,
1957756500, 2.627669e+001,
1974631125, 2.627225e+001,
1991505750, 2.627147e+001,
2008380375, 2.627587e+001,
2025255000, 2.627590e+001,
2042129625, 2.627727e+001,
2059004250, 2.627556e+001,
2075878875, 2.627263e+001,
2092753500, 2.626537e+001,
2109628125, 2.626245e+001,
2126502750, 2.625675e+001,
2143377375, 2.625240e+001,
2160252000, 2.625186e+001,
2177126625, 2.625206e+001,
2194001250, 2.625408e+001,
2210875875, 2.626233e+001,
2227750500, 2.626131e+001,
2244625125, 2.626484e+001,
2261499750, 2.626047e+001,
2278374375, 2.625329e+001,
2295249000, 2.625478e+001,
2312123625, 2.625121e+001,
2328998250, 2.624733e+001,
2345872875, 2.623895e+001,
2362747500, 2.623722e+001,
2379622125, 2.623369e+001,
2396496750, 2.624193e+001,
2413371375, 2.624785e+001,
2430246000, 2.625147e+001,
2447120625, 2.625540e+001,
2463995250, 2.625651e+001,
2480869875, 2.625497e+001,
2497744500, 2.625022e+001,
2514619125, 2.624589e+001,
2531493750, 2.625049e+001,
2548368375, 2.624655e+001,
2565243000, 2.624562e+001,
2582117625, 2.624295e+001,
2598992250, 2.625084e+001,
2615866875, 2.625636e+001,
2632741500, 2.625898e+001,
2649616125, 2.626306e+001,
2666490750, 2.626101e+001,
2683365375, 2.625561e+001,
2700240000, 2.624146e+001,
2717114625, 2.622612e+001,
2733989250, 2.621616e+001,
2750863875, 2.620142e+001,
2767738500, 2.619804e+001,
2784613125, 2.619981e+001,
2801487750, 2.620284e+001,
2818362375, 2.621266e+001,
2835237000, 2.622078e+001,
2852111625, 2.622777e+001,
2868986250, 2.623270e+001,
2885860875, 2.622665e+001,
2902735500, 2.621572e+001,
2919610125, 2.620116e+001,
2936484750, 2.618220e+001,
2953359375, 2.616788e+001,
2970234000, 2.615459e+001,
2987108625, 2.614512e+001,
3003983250, 2.614445e+001,
3020857875, 2.614524e+001,
3037732500, 2.616322e+001,
3054607125, 2.617278e+001,
3071481750, 2.618968e+001,
3088356375, 2.619502e+001,
3105231000, 2.620534e+001,
3122105625, 2.620798e+001,
3138980250, 2.620307e+001,
3155854875, 2.618973e+001,
3172729500, 2.617682e+001,
3189604125, 2.616513e+001,
3206478750, 2.616162e+001,
3223353375, 2.616315e+001,
3240228000, 2.616378e+001,
3257102625, 2.616323e+001,
3273977250, 2.616846e+001,
3290851875, 2.616032e+001,
3307726500, 2.614960e+001,
3324601125, 2.613287e+001,
3341475750, 2.611199e+001,
3358350375, 2.609115e+001,
3375225000, 2.607337e+001,
3392099625, 2.606484e+001,
3408974250, 2.605618e+001,
3425848875, 2.606503e+001,
3442723500, 2.608621e+001,
3459598125, 2.610561e+001,
3476472750, 2.612796e+001,
3493347375, 2.613784e+001,
3510222000, 2.613626e+001,
3527096625, 2.613478e+001,
3543971250, 2.612093e+001,
3560845875, 2.609925e+001,
3577720500, 2.607359e+001,
3594595125, 2.605116e+001,
3611469750, 2.602468e+001,
3628344375, 2.601010e+001,
3645219000, 2.601286e+001,
3662093625, 2.601529e+001,
3678968250, 2.603889e+001,
3695842875, 2.607179e+001,
3712717500, 2.608356e+001,
3729592125, 2.609872e+001,
3746466750, 2.610535e+001,
3763341375, 2.609243e+001,
3780216000, 2.606824e+001,
3797090625, 2.603366e+001,
3813965250, 2.600306e+001,
3830839875, 2.597425e+001,
3847714500, 2.595377e+001,
3864589125, 2.594686e+001,
3881463750, 2.594562e+001,
3898338375, 2.595411e+001,
3915213000, 2.596612e+001,
3932087625, 2.598000e+001,
3948962250, 2.598708e+001,
3965836875, 2.599531e+001,
3982711500, 2.600063e+001,
3999586125, 2.599524e+001,
4016460750, 2.598922e+001,
4033335375, 2.599058e+001,
4050210000, 2.600593e+001,
4067084625, 2.601465e+001,
4083959250, 2.603947e+001,
4100833875, 2.605912e+001,
4117708500, 2.607860e+001,
4134583125, 2.609033e+001,
4151457750, 2.609051e+001,
4168332375, 2.607657e+001,
4185207000, 2.605214e+001,
4202081625, 2.600700e+001,
4218956250, 2.595769e+001,
4235830875, 2.589791e+001,
4252705500, 2.585157e+001,
4269580125, 2.582017e+001,
4286454750, 2.580065e+001,
4303329375, 2.581542e+001,
4320204000, 2.584811e+001,
4337078625, 2.588445e+001,
4353953250, 2.592800e+001,
4370827875, 2.596569e+001,
4387702500, 2.599059e+001,
4404577125, 2.600814e+001,
4421451750, 2.600918e+001,
4438326375, 2.598774e+001,
4455201000, 2.595652e+001,
4472075625, 2.593412e+001,
4488950250, 2.591483e+001,
4505824875, 2.591235e+001,
4522699500, 2.591547e+001,
4539574125, 2.592871e+001,
4556448750, 2.594511e+001,
4573323375, 2.596421e+001,
4590198000, 2.598629e+001,
4607072625, 2.600513e+001,
4623947250, 2.601783e+001,
4640821875, 2.601977e+001,
4657696500, 2.600666e+001,
4674571125, 2.598562e+001,
4691445750, 2.595794e+001,
4708320375, 2.593535e+001,
4725195000, 2.592579e+001,
4742069625, 2.592519e+001,
4758944250, 2.592738e+001,
4775818875, 2.593742e+001,
4792693500, 2.594381e+001,
4809568125, 2.594982e+001,
4826442750, 2.593469e+001,
4843317375, 2.591431e+001,
4860192000, 2.588049e+001,
4877066625, 2.584384e+001,
4893941250, 2.580920e+001,
4910815875, 2.578352e+001,
4927690500, 2.578486e+001,
4944565125, 2.580515e+001,
4961439750, 2.583369e+001,
