"S21 Log Mag"
"Frequency (Hz)","dB",
3628344375, -1.983790e+001,
3645219000, -1.904041e+001,
3662093625, -1.838684e+001,
3678968250, -1.755390e+001,
3695842875, -1.672183e+001,
3712717500, -1.569755e+001,
3729592125, -1.415915e+001,
3746466750, -1.270181e+001,
3763341375, -1.162222e+001,
3780216000, -1.061007e+001,
3797090625, -9.658122e+000,
3813965250, -8.867720e+000,
3830839875, -7.878003e+000,
3847714500, -6.724254e+000,
3864589125, -5.832002e+000,
3881463750, -5.126311e+000,
3898338375, -4.539600e+000,
3915213000, -4.219250e+000,
3932087625, -4.038030e+000,
3948962250, -3.860567e+000,
3965836875, -3.791073e+000,
3982711500, -3.747012e+000,
3999586125, -3.690141e+000,
4016460750, -3.673324e+000,
4033335375, -3.684844e+000,
4050210000, -3.705441e+000,
4067084625, -3.706379e+000,
4083959250, -3.694047e+000,
4100833875, -3.711972e+000,
4117708500, -3.728616e+000,
4134583125, -3.730197e+000,
4151457750, -3.728613e+000,
4168332375, -3.733948e+000,
4185207000, -3.760580e+000,
4202081625, -3.770124e+000,
4218956250, -3.784822e+000,
4235830875, -3.808613e+000,
4252705500, -3.820637e+000,
4269580125, -3.841262e+000,
4286454750, -3.851561e+000,
4303329375, -3.898968e+000,
4320204000, -3.903762e+000,
4337078625, -3.901323e+000,
4353953250, -3.901680e+000,
4370827875, -3.900302e+000,
4387702500, -3.907155e+000,
4404577125, -3.939312e+000,
4421451750, -3.979279e+000,
4438326375, -4.015255e+000,
4455201000, -4.021850e+000,
4472075625, -4.033347e+000,
4488950250, -4.016785e+000,
4505824875, -3.984588e+000,
4522699500, -3.971643e+000,
4539574125, -3.998758e+000,
4556448750, -4.011353e+000,
4573323375, -4.014863e+000,
4590198000, -4.050353e+000,
4607072625, -4.092167e+000,
4623947250, -4.129076e+000,
4640821875, -4.083755e+000,
4657696500, -4.018037e+000,
4674571125, -4.014030e+000,
4691445750, -4.048320e+000,
4708320375, -4.041877e+000,
4725195000, -4.055911e+000,
4742069625, -4.052818e+000,
4758944250, -4.071500e+000,
4775818875, -4.077816e+000,
4792693500, -4.122211e+000,
4809568125, -4.146552e+000,
4826442750, -4.196949e+000,
4843317375, -4.199025e+000,
4860192000, -4.191506e+000,
4877066625, -4.205671e+000,
4893941250, -4.244281e+000,
4910815875, -4.279594e+000,
4927690500, -4.323088e+000,
4944565125, -4.380364e+000,
4961439750, -4.386436e+000,
4978314375, -4.361629e+000,
4995189000, -4.376210e+000,
5012063625, -4.365353e+000,
5028938250, -4.349598e+000,
5045812875, -4.376776e+000,
5062687500, -4.415173e+000,
5079562125, -4.427865e+000,
5096436750, -4.444684e+000,
5113311375, -4.542891e+000,
5130186000, -4.612206e+000,
5147060625, -4.607679e+000,
5163935250, -4.566855e+000,
5180809875, -4.501280e+000,
5197684500, -4.467908e+000,
5214559125, -4.424061e+000,
5231433750, -4.352849e+000,
5248308375, -4.320166e+000,
5265183000, -4.344695e+000,
5282057625, -4.401179e+000,
5298932250, -4.431330e+000,
5315806875, -4.462561e+000,
5332681500, -4.503832e+000,
5349556125, -4.463652e+000,
5366430750, -4.409693e+000,
5383305375, -4.388504e+000,
5400180000, -4.394029e+000,
5417054625, -4.391756e+000,
5433929250, -4.401121e+000,
5450803875, -4.419799e+000,
5467678500, -4.410354e+000,
5484553125, -4.407690e+000,
5501427750, -4.425728e+000,
5518302375, -4.468651e+000,
5535177000, -4.458953e+000,
5552051625, -4.425464e+000,
5568926250, -4.447566e+000,
5585800875, -4.492010e+000,
5602675500, -4.537379e+000,
5619550125, -4.500217e+000,
5636424750, -4.463570e+000,
5653299375, -4.474962e+000,
5670174000, -4.493799e+000,
5687048625, -4.547342e+000,
5703923250, -4.646056e+000,
5720797875, -4.707634e+000,
5737672500, -4.658028e+000,
5754547125, -4.578537e+000,
5771421750, -4.510445e+000,
5788296375, -4.525603e+000,
5805171000, -4.549122e+000,
5822045625, -4.546384e+000,
5838920250, -4.610061e+000,
5855794875, -4.677698e+000,
5872669500, -4.728798e+000,
5889544125, -4.639399e+000,
5906418750, -4.597342e+000,
5923293375, -4.596847e+000,
5940168000, -4.610469e+000,
5957042625, -4.603252e+000,
5973917250, -4.610290e+000,
5990791875, -4.598406e+000,
6007666500, -4.584203e+000,
6024541125, -4.590810e+000,
6041415750, -4.616387e+000,
6058290375, -4.628006e+000,
6075165000, -4.590725e+000,
6092039625, -4.587448e+000,
6108914250, -4.597593e+000,
6125788875, -4.657368e+000,
6142663500, -4.675931e+000,
6159538125, -4.688063e+000,
6176412750, -4.679233e+000,
6193287375, -4.693997e+000,
6210162000, -4.683370e+000,
6227036625, -4.689245e+000,
6243911250, -4.658958e+000,
6260785875, -4.646776e+000,
6277660500, -4.631482e+000,
6294535125, -4.647089e+000,
6311409750, -4.659083e+000,
