"S21 Log Mag"
"Frequency (Hz)","dB",
5130186000, 7.016541e+000,
5147060625, 6.984541e+000,
5163935250, 6.887928e+000,
5180809875, 6.761924e+000,
5197684500, 6.735015e+000,
5214559125, 6.816180e+000,
5231433750, 6.902266e+000,
5248308375, 6.925389e+000,
5265183000, 6.933090e+000,
5282057625, 6.977189e+000,
5298932250, 6.985078e+000,
5315806875, 6.906480e+000,
5332681500, 6.792600e+000,
5349556125, 6.754870e+000,
5366430750, 6.780883e+000,
5383305375, 6.825582e+000,
5400180000, 6.875936e+000,
5417054625, 6.940671e+000,
5433929250, 6.996356e+000,
5450803875, 7.039529e+000,
5467678500, 7.081228e+000,
5484553125, 7.111567e+000,
5501427750, 7.139713e+000,
5518302375, 7.172106e+000,
5535177000, 7.206178e+000,
5552051625, 7.231141e+000,
5568926250, 7.229525e+000,
5585800875, 7.227284e+000,
5602675500, 7.207988e+000,
5619550125, 7.148374e+000,
5636424750, 7.080753e+000,
5653299375, 7.065541e+000,
5670174000, 7.083485e+000,
5687048625, 7.097426e+000,
5703923250, 7.072711e+000,
5720797875, 7.045460e+000,
5737672500, 7.020093e+000,
5754547125, 6.981471e+000,
5771421750, 6.906666e+000,
5788296375, 6.807846e+000,
5805171000, 6.704190e+000,
5822045625, 6.625029e+000,
5838920250, 6.629156e+000,
5855794875, 6.713785e+000,
5872669500, 6.816857e+000,
5889544125, 6.892532e+000,
5906418750, 6.946168e+000,
5923293375, 6.994914e+000,
5940168000, 7.004184e+000,
5957042625, 6.985719e+000,
5973917250, 6.961264e+000,
5990791875, 6.961683e+000,
6007666500, 6.969434e+000,
6024541125, 7.027798e+000,
6041415750, 7.114723e+000,
6058290375, 7.214908e+000,
6075165000, 7.289913e+000,
6092039625, 7.319361e+000,
6108914250, 7.304537e+000,
6125788875, 7.289103e+000,
6142663500, 7.268018e+000,
6159538125, 7.251763e+000,
6176412750, 7.238862e+000,
6193287375, 7.235479e+000,
6210162000, 7.237055e+000,
6227036625, 7.229427e+000,
6243911250, 7.209527e+000,
6260785875, 7.180418e+000,
6277660500, 7.192719e+000,
6294535125, 7.241670e+000,
6311409750, 7.275539e+000,
6328284375, 7.276003e+000,
6345159000, 7.243223e+000,
6362033625, 7.202516e+000,
6378908250, 7.153653e+000,
6395782875, 7.118241e+000,
6412657500, 7.119861e+000,
6429532125, 7.168465e+000,
6446406750, 7.210608e+000,
6463281375, 7.198901e+000,
6480156000, 7.145227e+000,
6497030625, 7.107450e+000,
6513905250, 7.088369e+000,
6530779875, 7.028926e+000,
6547654500, 6.869351e+000,
6564529125, 6.726711e+000,
6581403750, 6.700006e+000,
6598278375, 6.796733e+000,
6615153000, 6.920633e+000,
6632027625, 6.982908e+000,
