"S21 Log Mag"
"Frequency (Hz)","dB",
3628344375, -7.792985e-001,
3645219000, -7.650257e-001,
3662093625, -7.777803e-001,
3678968250, -7.797444e-001,
3695842875, -7.651542e-001,
3712717500, -7.760342e-001,
3729592125, -7.834988e-001,
3746466750, -7.761194e-001,
3763341375, -7.814386e-001,
3780216000, -7.782655e-001,
3797090625, -7.791961e-001,
3813965250, -7.900454e-001,
3830839875, -7.918813e-001,
3847714500, -7.948787e-001,
3864589125, -7.996103e-001,
3881463750, -7.984968e-001,
3898338375, -7.975165e-001,
3915213000, -7.980531e-001,
3932087625, -7.970150e-001,
3948962250, -8.080193e-001,
3965836875, -8.080999e-001,
3982711500, -7.930772e-001,
3999586125, -8.005226e-001,
4016460750, -8.144377e-001,
4033335375, -8.138296e-001,
4050210000, -8.117948e-001,
4067084625, -8.406214e-001,
4083959250, -8.318128e-001,
4100833875, -8.282676e-001,
4117708500, -8.235122e-001,
4134583125, -8.239453e-001,
4151457750, -8.234180e-001,
4168332375, -8.293260e-001,
4185207000, -8.251320e-001,
4202081625, -8.369922e-001,
4218956250, -8.365718e-001,
4235830875, -8.327036e-001,
4252705500, -8.350125e-001,
4269580125, -8.433393e-001,
4286454750, -8.480218e-001,
4303329375, -8.447680e-001,
4320204000, -8.465844e-001,
4337078625, -8.479718e-001,
4353953250, -8.356457e-001,
4370827875, -8.420402e-001,
4387702500, -8.499562e-001,
4404577125, -8.491961e-001,
4421451750, -8.549101e-001,
4438326375, -8.506113e-001,
4455201000, -8.627052e-001,
4472075625, -8.668746e-001,
4488950250, -8.604276e-001,
4505824875, -8.626719e-001,
4522699500, -8.721766e-001,
4539574125, -8.727774e-001,
4556448750, -8.722306e-001,
4573323375, -8.743808e-001,
4590198000, -8.729222e-001,
4607072625, -8.766601e-001,
4623947250, -8.809274e-001,
4640821875, -8.767411e-001,
4657696500, -8.859016e-001,
4674571125, -8.949655e-001,
4691445750, -8.882813e-001,
4708320375, -8.885587e-001,
4725195000, -9.041334e-001,
4742069625, -9.013352e-001,
4758944250, -9.024264e-001,
4775818875, -9.002506e-001,
4792693500, -8.985447e-001,
4809568125, -8.872922e-001,
4826442750, -8.976393e-001,
4843317375, -9.038813e-001,
4860192000, -9.107754e-001,
4877066625, -9.072642e-001,
4893941250, -9.031304e-001,
4910815875, -9.037988e-001,
4927690500, -9.034764e-001,
4944565125, -9.066055e-001,
4961439750, -9.167864e-001,
4978314375, -9.161673e-001,
4995189000, -9.153801e-001,
5012063625, -9.102198e-001,
5028938250, -9.098320e-001,
5045812875, -9.128983e-001,
5062687500, -9.223083e-001,
5079562125, -9.251186e-001,
5096436750, -9.248829e-001,
5113311375, -9.347072e-001,
5130186000, -9.313475e-001,
5147060625, -9.330142e-001,
5163935250, -9.291108e-001,
5180809875, -9.283774e-001,
5197684500, -9.399946e-001,
5214559125, -9.588402e-001,
5231433750, -9.645797e-001,
5248308375, -9.399400e-001,
5265183000, -9.331750e-001,
5282057625, -9.282370e-001,
5298932250, -9.332070e-001,
5315806875, -9.513200e-001,
5332681500, -9.767730e-001,
5349556125, -9.609606e-001,
5366430750, -9.402424e-001,
5383305375, -9.510994e-001,
5400180000, -9.562708e-001,
5417054625, -9.663513e-001,
5433929250, -9.672513e-001,
5450803875, -9.657966e-001,
5467678500, -9.566217e-001,
5484553125, -9.603205e-001,
5501427750, -9.566025e-001,
5518302375, -9.651829e-001,
5535177000, -9.747433e-001,
5552051625, -9.714014e-001,
5568926250, -9.699974e-001,
5585800875, -9.726936e-001,
5602675500, -9.775413e-001,
5619550125, -9.816648e-001,
5636424750, -9.792598e-001,
5653299375, -9.735302e-001,
5670174000, -9.827284e-001,
5687048625, -9.851707e-001,
5703923250, -9.852394e-001,
5720797875, -9.856197e-001,
5737672500, -9.842097e-001,
5754547125, -9.802953e-001,
5771421750, -9.880260e-001,
5788296375, -9.785723e-001,
5805171000, -9.955316e-001,
5822045625, -1.008562e+000,
5838920250, -1.003998e+000,
5855794875, -9.950420e-001,
5872669500, -1.016822e+000,
5889544125, -1.016277e+000,
5906418750, -9.872465e-001,
5923293375, -9.791918e-001,
5940168000, -9.996854e-001,
5957042625, -9.981397e-001,
5973917250, -9.995204e-001,
5990791875, -1.015858e+000,
6007666500, -1.034224e+000,
6024541125, -1.017020e+000,
6041415750, -1.010654e+000,
6058290375, -1.022390e+000,
6075165000, -1.027250e+000,
6092039625, -9.933302e-001,
6108914250, -9.922287e-001,
6125788875, -1.013881e+000,
6142663500, -1.020484e+000,
6159538125, -1.007718e+000,
6176412750, -1.031882e+000,
6193287375, -1.050692e+000,
6210162000, -1.039331e+000,
6227036625, -1.029213e+000,
6243911250, -1.031976e+000,
6260785875, -1.036335e+000,
6277660500, -1.020351e+000,
6294535125, -1.004239e+000,
6311409750, -1.026602e+000,
6328284375, -1.032043e+000,
6345159000, -1.035412e+000,
6362033625, -1.045743e+000,
6378908250, -1.055506e+000,
6395782875, -1.042532e+000,
6412657500, -1.036442e+000,
6429532125, -1.041473e+000,
6446406750, -1.038082e+000,
6463281375, -1.039567e+000,
6480156000, -1.050913e+000,
6497030625, -1.051633e+000,
6513905250, -1.048661e+000,
6530779875, -1.055281e+000,
6547654500, -1.061874e+000,
6564529125, -1.041129e+000,
6581403750, -1.043202e+000,
6598278375, -1.055790e+000,
6615153000, -1.059919e+000,
6632027625, -1.060517e+000,
6648902250, -1.062428e+000,
6665776875, -1.065993e+000,
6682651500, -1.062587e+000,
6699526125, -1.068870e+000,
6716400750, -1.069417e+000,
6733275375, -1.067517e+000,
6750150000, -1.076721e+000,
6767024625, -1.075710e+000,
6783899250, -1.067829e+000,
6800773875, -1.071399e+000,
6817648500, -1.071315e+000,
6834523125, -1.082915e+000,
6851397750, -1.082153e+000,
6868272375, -1.094081e+000,
6885147000, -1.083520e+000,
6902021625, -1.083256e+000,
6918896250, -1.089153e+000,
6935770875, -1.081465e+000,
6952645500, -1.079201e+000,
6969520125, -1.110055e+000,
6986394750, -1.114325e+000,
7003269375, -1.098941e+000,
7020144000, -1.102478e+000,
7037018625, -1.095824e+000,
7053893250, -1.073168e+000,
7070767875, -1.095330e+000,
7087642500, -1.114704e+000,
7104517125, -1.105444e+000,
7121391750, -1.104543e+000,
7138266375, -1.131217e+000,
7155141000, -1.129769e+000,
7172015625, -1.115781e+000,
7188890250, -1.111861e+000,
7205764875, -1.111279e+000,
7222639500, -1.116329e+000,
7239514125, -1.085532e+000,
7256388750, -1.096436e+000,
7273263375, -1.122595e+000,
7290138000, -1.124329e+000,
7307012625, -1.114517e+000,
7323887250, -1.127395e+000,
7340761875, -1.159217e+000,
7357636500, -1.164622e+000,
7374511125, -1.126445e+000,
7391385750, -1.132196e+000,
7408260375, -1.131020e+000,
7425135000, -1.098677e+000,
7442009625, -1.080101e+000,
7458884250, -1.130895e+000,
7475758875, -1.148923e+000,
7492633500, -1.134522e+000,
7509508125, -1.146903e+000,
7526382750, -1.188250e+000,
7543257375, -1.173838e+000,
7560132000, -1.143536e+000,
7577006625, -1.144661e+000,
7593881250, -1.152217e+000,
7610755875, -1.135746e+000,
7627630500, -1.132549e+000,
7644505125, -1.144869e+000,
7661379750, -1.150412e+000,
7678254375, -1.152841e+000,
7695129000, -1.136983e+000,
7712003625, -1.162920e+000,
7728878250, -1.201045e+000,
7745752875, -1.201893e+000,
7762627500, -1.163215e+000,
7779502125, -1.170164e+000,
7796376750, -1.169618e+000,
7813251375, -1.157245e+000,
7830126000, -1.173201e+000,
7847000625, -1.183994e+000,
7863875250, -1.178483e+000,
7880749875, -1.174664e+000,
7897624500, -1.179450e+000,
7914499125, -1.204360e+000,
7931373750, -1.227608e+000,
7948248375, -1.208879e+000,
7965123000, -1.196375e+000,
7981997625, -1.199537e+000,
7998872250, -1.210151e+000,
8015746875, -1.202893e+000,
8032621500, -1.193690e+000,
8049496125, -1.203032e+000,
8066370750, -1.197939e+000,
8083245375, -1.181461e+000,
8100120000, -1.188608e+000,
8116994625, -1.236400e+000,
8133869250, -1.250093e+000,
8150743875, -1.228600e+000,
8167618500, -1.222753e+000,
8184493125, -1.225373e+000,
8201367750, -1.197014e+000,
8218242375, -1.193575e+000,
8235117000, -1.220903e+000,
8251991625, -1.233289e+000,
8268866250, -1.209969e+000,
8285740875, -1.224184e+000,
8302615500, -1.231156e+000,
8319490125, -1.228573e+000,
8336364750, -1.229237e+000,
8353239375, -1.232729e+000,
8370114000, -1.234537e+000,
8386988625, -1.245512e+000,
8403863250, -1.230740e+000,
8420737875, -1.219531e+000,
8437612500, -1.226993e+000,
8454487125, -1.225160e+000,
8471361750, -1.237853e+000,
8488236375, -1.262103e+000,
8505111000, -1.259257e+000,
8521985625, -1.244393e+000,
8538860250, -1.233883e+000,
8555734875, -1.232236e+000,
8572609500, -1.244328e+000,
8589484125, -1.254451e+000,
8606358750, -1.265730e+000,
8623233375, -1.273298e+000,
8640108000, -1.262345e+000,
8656982625, -1.256747e+000,
8673857250, -1.267724e+000,
8690731875, -1.278923e+000,
8707606500, -1.275514e+000,
8724481125, -1.283527e+000,
8741355750, -1.270370e+000,
8758230375, -1.258570e+000,
8775105000, -1.259571e+000,
8791979625, -1.286957e+000,
8808854250, -1.294638e+000,
8825728875, -1.307121e+000,
8842603500, -1.295166e+000,
8859478125, -1.290641e+000,
8876352750, -1.298460e+000,
8893227375, -1.283424e+000,
8910102000, -1.273267e+000,
8926976625, -1.304640e+000,
8943851250, -1.307033e+000,
8960725875, -1.255669e+000,
8977600500, -1.257818e+000,
8994475125, -1.280838e+000,
9011349750, -1.294985e+000,
9028224375, -1.294785e+000,
9045099000, -1.314230e+000,
9061973625, -1.334316e+000,
9078848250, -1.310999e+000,
9095722875, -1.286955e+000,
9112597500, -1.273294e+000,
9129472125, -1.294943e+000,
9146346750, -1.295736e+000,
9163221375, -1.258548e+000,
9180096000, -1.268545e+000,
9196970625, -1.294853e+000,
9213845250, -1.294209e+000,
9230719875, -1.301035e+000,
9247594500, -1.322703e+000,
9264469125, -1.344790e+000,
9281343750, -1.323468e+000,
9298218375, -1.307871e+000,
9315093000, -1.316369e+000,
9331967625, -1.309874e+000,
9348842250, -1.286497e+000,
9365716875, -1.266825e+000,
9382591500, -1.308527e+000,
9399466125, -1.326427e+000,
9416340750, -1.317755e+000,
9433215375, -1.346803e+000,
9450090000, -1.335884e+000,
9466964625, -1.327734e+000,
9483839250, -1.326073e+000,
9500713875, -1.330950e+000,
9517588500, -1.352589e+000,
9534463125, -1.320201e+000,
9551337750, -1.290731e+000,
9568212375, -1.300564e+000,
9585087000, -1.330966e+000,
9601961625, -1.340405e+000,
9618836250, -1.351659e+000,
9635710875, -1.353575e+000,
9652585500, -1.338457e+000,
9669460125, -1.332541e+000,
9686334750, -1.343130e+000,
9703209375, -1.356015e+000,
9720084000, -1.346611e+000,
9736958625, -1.333540e+000,
9753833250, -1.325804e+000,
9770707875, -1.335098e+000,
9787582500, -1.349484e+000,
9804457125, -1.358231e+000,
9821331750, -1.358927e+000,
9838206375, -1.352735e+000,
9855081000, -1.344055e+000,
9871955625, -1.341196e+000,
9888830250, -1.351773e+000,
9905704875, -1.363225e+000,
9922579500, -1.369163e+000,
9939454125, -1.361685e+000,
9956328750, -1.347520e+000,
9973203375, -1.351968e+000,
9990078000, -1.366335e+000,
10006952625, -1.360937e+000,
10023827250, -1.338972e+000,
10040701875, -1.355010e+000,
10057576500, -1.372634e+000,
10074451125, -1.374818e+000,
10091325750, -1.370913e+000,
10108200375, -1.374436e+000,
10125075000, -1.366174e+000,
10141949625, -1.373708e+000,
10158824250, -1.390298e+000,
10175698875, -1.398237e+000,
10192573500, -1.381724e+000,
10209448125, -1.369795e+000,
10226322750, -1.357479e+000,
10243197375, -1.381812e+000,
10260072000, -1.413079e+000,
10276946625, -1.421962e+000,
10293821250, -1.410142e+000,
10310695875, -1.388788e+000,
10327570500, -1.383249e+000,
10344445125, -1.395871e+000,
10361319750, -1.422673e+000,
10378194375, -1.463601e+000,
10395069000, -1.460585e+000,
10411943625, -1.436693e+000,
10428818250, -1.388389e+000,
10445692875, -1.390802e+000,
10462567500, -1.420844e+000,
10479442125, -1.439886e+000,
10496316750, -1.416707e+000,
10513191375, -1.400402e+000,
10530066000, -1.423903e+000,
10546940625, -1.410327e+000,
10563815250, -1.403345e+000,
10580689875, -1.470457e+000,
10597564500, -1.502769e+000,
10614439125, -1.443937e+000,
10631313750, -1.402645e+000,
10648188375, -1.388434e+000,
10665063000, -1.382377e+000,
10681937625, -1.373618e+000,
10698812250, -1.409910e+000,
10715686875, -1.436956e+000,
10732561500, -1.460886e+000,
10749436125, -1.452461e+000,
10766310750, -1.439585e+000,
10783185375, -1.439174e+000,
10800060000, -1.454859e+000,
10816934625, -1.437278e+000,
10833809250, -1.466263e+000,
10850683875, -1.480554e+000,
10867558500, -1.439173e+000,
10884433125, -1.390378e+000,
10901307750, -1.378676e+000,
10918182375, -1.452352e+000,
10935057000, -1.473961e+000,
10951931625, -1.521236e+000,
10968806250, -1.555399e+000,
10985680875, -1.504143e+000,
11002555500, -1.428415e+000,
11019430125, -1.421587e+000,
11036304750, -1.460204e+000,
11053179375, -1.520927e+000,
11070054000, -1.542545e+000,
11086928625, -1.534260e+000,
11103803250, -1.467111e+000,
11120677875, -1.452205e+000,
11137552500, -1.455620e+000,
11154427125, -1.506215e+000,
11171301750, -1.550921e+000,
11188176375, -1.553975e+000,
11205051000, -1.502049e+000,
11221925625, -1.449053e+000,
11238800250, -1.455475e+000,
11255674875, -1.465701e+000,
11272549500, -1.499698e+000,
11289424125, -1.501927e+000,
11306298750, -1.497929e+000,
11323173375, -1.473443e+000,
11340048000, -1.445511e+000,
11356922625, -1.426322e+000,
11373797250, -1.460135e+000,
11390671875, -1.493562e+000,
11407546500, -1.516621e+000,
11424421125, -1.485489e+000,
11441295750, -1.469867e+000,
11458170375, -1.475927e+000,
11475045000, -1.466719e+000,
11491919625, -1.460858e+000,
11508794250, -1.479251e+000,
11525668875, -1.507171e+000,
11542543500, -1.518542e+000,
11559418125, -1.518331e+000,
11576292750, -1.524409e+000,
11593167375, -1.494101e+000,
11610042000, -1.492679e+000,
11626916625, -1.511874e+000,
11643791250, -1.532985e+000,
11660665875, -1.524359e+000,
11677540500, -1.529451e+000,
11694415125, -1.504171e+000,
11711289750, -1.504004e+000,
11728164375, -1.523667e+000,
11745039000, -1.574935e+000,
11761913625, -1.550156e+000,
11778788250, -1.519595e+000,
11795662875, -1.503362e+000,
11812537500, -1.484245e+000,
11829412125, -1.506973e+000,
11846286750, -1.542240e+000,
11863161375, -1.567041e+000,
11880036000, -1.553498e+000,
11896910625, -1.529615e+000,
11913785250, -1.545084e+000,
11930659875, -1.571025e+000,
11947534500, -1.555607e+000,
