300000, -2.383686e-002,
17174625, -4.404393e-002,
34049250, -5.919864e-002,
50923875, -8.087531e-002,
67798500, -9.684396e-002,
84673125, -1.083502e-001,
101547750, -1.189758e-001,
118422375, -1.215007e-001,
135297000, -1.312527e-001,
152171625, -1.432691e-001,
169046250, -1.519400e-001,
185920875, -1.591832e-001,
202795500, -1.662562e-001,
219670125, -1.741409e-001,
236544750, -1.805596e-001,
253419375, -1.831264e-001,
270294000, -1.935448e-001,
287168625, -1.937621e-001,
304043250, -2.138532e-001,
320917875, -2.217262e-001,
337792500, -2.169396e-001,
354667125, -2.205361e-001,
371541750, -2.270872e-001,
388416375, -2.333689e-001,
405291000, -2.384253e-001,
422165625, -2.483185e-001,
439040250, -2.479782e-001,
455914875, -2.583244e-001,
472789500, -2.579924e-001,
489664125, -2.623545e-001,
506538750, -2.683098e-001,
523413375, -2.757429e-001,
540288000, -2.840012e-001,
557162625, -2.934517e-001,
574037250, -2.962374e-001,
590911875, -2.954942e-001,
607786500, -2.990152e-001,
624661125, -2.966502e-001,
641535750, -2.993405e-001,
658410375, -3.092045e-001,
675285000, -3.132592e-001,
692159625, -3.179675e-001,
709034250, -3.221317e-001,
725908875, -3.267189e-001,
742783500, -3.309170e-001,
759658125, -3.332652e-001,
776532750, -3.417763e-001,
793407375, -3.470635e-001,
810282000, -3.436888e-001,
827156625, -3.516981e-001,
844031250, -3.513737e-001,
860905875, -3.505638e-001,
877780500, -3.583502e-001,
894655125, -3.597275e-001,
911529750, -3.712168e-001,
928404375, -3.681515e-001,
945279000, -3.770399e-001,
962153625, -3.750977e-001,
979028250, -3.816358e-001,
995902875, -3.854980e-001,
1012777500, -3.943962e-001,
1029652125, -3.963766e-001,
1046526750, -3.956923e-001,
1063401375, -3.956665e-001,
1080276000, -3.982915e-001,
1097150625, -4.006557e-001,
1114025250, -4.064955e-001,
1130899875, -4.163020e-001,
1147774500, -4.217080e-001,
1164649125, -4.183967e-001,
1181523750, -4.203447e-001,
1198398375, -4.226451e-001,
1215273000, -4.265422e-001,
1232147625, -4.405686e-001,
1249022250, -4.323133e-001,
